,station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
19028,SM9,Southern,2020-07-10,12.0,5.8,8.0,25.4,2.2,27.4,12.0,0.52,Bottom Water,7.9,5.2,7.9,27.7,3.3,25.9,9.7,0.48,22.27366667,114.0670667,8,-1.5
19029,SM9,Southern,2020-09-07,4.1,4.4,7.8,30.4,1.8,27.2,9.0,0.33,Bottom Water,3.5,4.5,7.7,30.8,8.6,27.0,16.0,0.31,22.27366667,114.0670667,8,-0.1999999999999993
19036,SM9,Southern,2021-06-04,3.8,5.2,7.5,25.6,4.5,27.5,2.4,0.64,Bottom Water,3.0,4.0,7.3,30.7,6.1,26.1,6.8,0.45,22.27366667,114.0670667,8,-1.3999999999999986
19037,SM9,Southern,2021-07-07,13.0,4.9,7.7,24.8,3.2,28.8,2.9,0.44,Bottom Water,15.0,5.3,7.3,28.9,9.5,26.7,7.1,0.42,22.27366667,114.0670667,8,-2.1000000000000014
19038,SM9,Southern,2021-08-21,1.9,4.6,7.3,29.3,4.1,26.9,2.8,0.37,Bottom Water,9.2,3.7,7.2,30.7,7.5,25.8,3.4,0.35,22.27366667,114.0670667,8,-1.0999999999999979
19039,SM9,Southern,2021-09-02,25.0,4.5,7.5,29.7,4.3,27.8,3.5,0.2,Bottom Water,26.0,4.8,7.2,30.7,5.9,26.0,7.6,0.19,22.27366667,114.0670667,8,-1.8000000000000007
19047,SM9,Southern,2022-06-20,3.0,6.1,7.6,16.1,12.5,27.0,5.3,0.95,Bottom Water,3.1,4.5,7.6,27.3,8.1,25.9,2.2,0.74,22.27366667,114.0670667,8,-1.1000000000000014
19048,SM9,Southern,2022-07-23,28.0,7.6,8.2,22.5,12.9,29.3,5.3,0.45,Bottom Water,18.0,8.2,7.8,28.5,10.1,26.7,15.0,0.42,22.27366667,114.0670667,8,-2.6000000000000014
19049,SM9,Southern,2022-08-04,9.2,6.1,7.7,29.2,6.5,26.6,2.2,0.42,Bottom Water,7.2,4.3,7.7,29.8,6.9,26.4,2.1,0.39,22.27366667,114.0670667,8,-0.20000000000000284
19050,SM9,Southern,2022-09-28,0.2,4.2,8.0,31.5,4.1,28.4,8.4,0.31,Bottom Water,0.7,4.7,8.0,31.4,4.2,28.5,8.8,0.31,22.27366667,114.0670667,8,0.10000000000000142
19057,ST1,Southern,2012-07-09,25.0,12.6,8.0,21.3,10.9,29.4,5.4,0.5,Bottom Water,27.0,10.7,7.9,22.5,12.4,29.2,4.8,0.46,22.20861667,114.0248833,6,-0.1999999999999993
19058,ST1,Southern,2012-09-14,11.0,8.2,8.3,28.2,2.5,30.0,5.1,0.14,Bottom Water,16.0,6.8,8.2,28.7,2.8,29.4,4.1,0.19,22.20861667,114.0248833,6,-0.6000000000000014
19063,ST1,Southern,2013-07-17,11.0,6.4,8.3,26.4,1.2,28.3,1.3,0.35,Bottom Water,8.0,4.8,8.2,27.4,2.1,27.7,1.6,0.39,22.20861667,114.0248833,6,-0.6000000000000014
19064,ST1,Southern,2013-09-25,2.3,5.7,8.2,28.4,6.0,28.5,6.4,0.36,Bottom Water,1.7,5.5,8.2,28.5,6.6,28.3,9.1,0.35,22.20861667,114.0248833,6,-0.1999999999999993
19069,ST1,Southern,2014-07-14,22.0,6.7,8.3,24.2,2.2,30.0,4.0,0.37,Bottom Water,23.0,6.7,8.1,25.2,2.3,29.2,3.7,0.37,22.20861667,114.0248833,6,-0.8000000000000007
19070,ST1,Southern,2014-09-12,7.4,6.6,7.6,29.6,2.2,29.3,3.0,0.29,Bottom Water,11.0,5.0,7.6,29.7,2.9,29.6,4.9,0.31,22.20861667,114.0248833,6,0.3000000000000007
19075,ST1,Southern,2015-07-02,9.1,7.9,8.3,23.4,6.6,29.9,2.5,0.43,Bottom Water,8.7,4.2,8.0,27.6,3.7,27.5,3.0,0.42,22.20861667,114.0248833,6,-2.3999999999999986
19076,ST1,Southern,2015-09-14,6.6,5.9,8.1,30.9,4.8,27.5,4.0,0.25,Bottom Water,6.8,5.8,8.0,30.8,4.6,27.4,4.1,0.25,22.20861667,114.0248833,6,-0.10000000000000142
19081,ST1,Southern,2016-07-22,29.0,8.8,8.4,26.5,2.9,29.2,20.0,0.14,Bottom Water,14.0,9.7,8.0,28.0,3.6,27.0,20.0,0.32,22.20861667,114.0248833,6,-2.1999999999999993
19082,ST1,Southern,2016-09-21,4.4,4.9,8.1,30.7,4.7,27.9,5.4,0.25,Bottom Water,4.8,5.2,8.1,30.8,5.1,28.2,6.3,0.26,22.20861667,114.0248833,6,0.3000000000000007
19087,ST1,Southern,2017-07-19,5.6,6.0,8.1,23.2,3.7,28.3,5.6,0.37,Bottom Water,5.6,5.1,8.1,24.6,1.8,28.0,9.1,0.37,22.20861667,114.0248833,6,-0.3000000000000007
19088,ST1,Southern,2017-09-15,7.8,7.5,7.9,26.7,1.1,29.1,6.8,0.37,Bottom Water,5.7,7.5,7.9,26.7,1.2,29.1,9.2,0.37,22.20861667,114.0248833,6,0.0
19093,ST1,Southern,2018-07-26,7.5,8.5,8.3,27.4,1.3,30.1,3.6,0.19,Bottom Water,12.0,7.8,8.3,27.7,1.4,29.8,4.4,0.18,22.20861667,114.0248833,6,-0.3000000000000007
19094,ST1,Southern,2018-09-13,2.6,5.2,8.1,29.8,5.7,26.8,20.0,0.38,Bottom Water,1.8,3.8,8.1,29.9,7.8,26.5,19.0,0.39,22.20861667,114.0248833,6,-0.3000000000000007
19099,ST1,Southern,2019-07-12,19.0,6.1,7.8,20.6,8.1,29.3,3.4,0.53,Bottom Water,28.0,4.3,7.6,22.0,7.6,28.8,3.3,0.5,22.20861667,114.0248833,6,-0.5
19100,ST1,Southern,2019-09-05,2.6,4.3,8.0,29.2,5.2,27.7,15.0,0.38,Bottom Water,2.0,4.6,8.0,29.4,6.2,27.5,18.0,0.37,22.20861667,114.0248833,6,-0.1999999999999993
19104,ST1,Southern,2020-07-08,25.0,7.7,8.3,24.8,2.9,28.8,16.0,0.3,Bottom Water,20.0,7.5,8.2,25.1,3.5,28.4,17.0,0.33,22.20861667,114.0248833,6,-0.40000000000000213
19109,ST1,Southern,2021-06-02,14.0,5.4,7.6,26.5,4.4,27.8,3.8,0.43,Bottom Water,13.0,4.6,7.4,28.0,9.8,27.4,4.8,0.44,22.20861667,114.0248833,6,-0.40000000000000213
19110,ST1,Southern,2021-07-14,6.0,4.6,7.6,27.3,3.4,30.4,5.1,0.26,Bottom Water,11.0,4.7,7.5,27.9,4.0,29.2,6.3,0.27,22.20861667,114.0248833,6,-1.1999999999999993
19111,ST1,Southern,2021-09-13,10.0,6.0,8.0,31.5,8.3,30.1,11.0,0.21,Bottom Water,10.0,4.7,8.0,31.6,6.0,29.5,2.0,0.22,22.20861667,114.0248833,6,-0.6000000000000014
19115,ST1,Southern,2022-06-15,4.5,5.2,7.9,24.2,6.8,26.8,3.0,0.6,Bottom Water,3.5,5.3,7.8,25.5,6.7,26.6,2.1,0.5,22.20861667,114.0248833,6,-0.1999999999999993
19116,ST1,Southern,2022-07-07,2.2,5.7,7.8,17.7,7.7,28.2,4.0,0.87,Bottom Water,1.5,5.3,7.7,22.0,7.9,27.3,3.4,0.79,22.20861667,114.0248833,6,-0.8999999999999986
19117,ST1,Southern,2022-09-15,15.0,5.8,7.5,31.5,32.7,29.7,5.0,0.12,Bottom Water,11.0,6.3,7.4,31.5,49.7,29.4,4.8,0.14,22.20861667,114.0248833,6,-0.3000000000000007
19122,ST3,Southern,2012-07-09,20.0,12.4,8.0,23.1,10.8,29.7,5.6,0.39,Bottom Water,25.0,10.4,7.8,23.6,11.1,28.6,6.4,0.41,22.24556667,114.0321333,6,-1.0999999999999979
19123,ST3,Southern,2012-09-14,18.0,7.7,8.3,28.2,4.3,29.8,8.3,0.18,Bottom Water,18.0,6.5,8.2,28.3,7.7,29.5,10.0,0.2,22.24556667,114.0321333,6,-0.3000000000000007
19128,ST3,Southern,2013-07-17,23.0,8.0,8.4,26.7,1.2,27.8,2.3,0.34,Bottom Water,13.0,7.4,8.3,27.0,2.1,27.5,3.1,0.36,22.24556667,114.0321333,6,-0.3000000000000007
19129,ST3,Southern,2013-09-25,2.7,2.8,8.2,27.7,4.3,29.1,2.8,0.4,Bottom Water,2.7,5.9,8.2,27.6,5.3,28.4,8.9,0.42,22.24556667,114.0321333,6,-0.7000000000000028
19134,ST3,Southern,2014-07-14,32.0,5.9,8.4,25.3,2.7,29.4,3.9,0.28,Bottom Water,29.0,6.3,8.1,26.4,2.6,28.5,3.3,0.31,22.24556667,114.0321333,6,-0.8999999999999986
19135,ST3,Southern,2014-09-12,5.0,4.6,7.6,29.3,3.0,29.2,5.2,0.4,Bottom Water,6.2,4.4,7.5,29.3,3.0,29.2,4.5,0.4,22.24556667,114.0321333,6,0.0
19140,ST3,Southern,2015-07-02,21.0,9.5,8.4,24.0,3.1,29.0,3.1,0.36,Bottom Water,23.0,5.8,8.2,25.1,3.4,27.8,4.3,0.42,22.24556667,114.0321333,6,-1.1999999999999993
19141,ST3,Southern,2015-09-14,5.0,5.3,8.0,29.8,4.4,27.4,2.9,0.36,Bottom Water,7.6,6.6,8.0,29.8,4.2,27.2,20.0,0.34,22.24556667,114.0321333,6,-0.1999999999999993
19146,ST3,Southern,2016-07-22,27.0,6.3,8.5,26.6,2.6,29.1,21.0,0.09,Bottom Water,14.0,10.4,8.1,27.5,2.7,27.2,21.0,0.32,22.24556667,114.0321333,6,-1.9000000000000021
19147,ST3,Southern,2016-09-21,2.4,5.1,8.1,30.5,5.1,28.6,6.4,0.31,Bottom Water,1.5,5.2,8.1,30.4,5.0,28.3,8.4,0.31,22.24556667,114.0321333,6,-0.3000000000000007
19152,ST3,Southern,2017-07-19,9.4,6.4,8.2,19.6,2.3,28.3,4.6,0.39,Bottom Water,21.0,7.0,8.1,22.5,0.9,27.7,9.2,0.35,22.24556667,114.0321333,6,-0.6000000000000014
19153,ST3,Southern,2017-09-15,12.0,8.8,8.0,26.8,3.4,29.0,8.1,0.33,Bottom Water,20.0,7.6,7.9,27.2,1.8,28.6,12.0,0.39,22.24556667,114.0321333,6,-0.3999999999999986
19158,ST3,Southern,2018-07-26,10.0,9.6,8.4,27.4,1.3,30.5,4.2,0.18,Bottom Water,17.0,7.3,8.3,27.9,2.5,29.4,3.0,0.18,22.24556667,114.0321333,6,-1.1000000000000014
19159,ST3,Southern,2018-09-13,3.0,5.2,8.1,29.7,5.7,26.6,21.0,0.42,Bottom Water,3.2,3.9,8.1,29.7,7.8,26.4,20.0,0.42,22.24556667,114.0321333,6,-0.20000000000000284
19164,ST3,Southern,2019-07-12,44.0,6.5,8.0,23.2,8.0,29.6,5.3,0.41,Bottom Water,7.3,4.9,7.6,23.7,7.8,28.8,5.0,0.47,22.24556667,114.0321333,6,-0.8000000000000007
19165,ST3,Southern,2019-09-05,2.6,4.8,8.0,28.6,7.4,27.7,34.0,0.44,Bottom Water,2.1,4.9,8.0,28.6,9.8,27.4,30.0,0.41,22.24556667,114.0321333,6,-0.3000000000000007
19169,ST3,Southern,2020-07-08,19.0,8.1,8.4,25.3,3.7,28.3,20.0,0.29,Bottom Water,25.0,7.3,8.2,25.7,6.1,27.7,16.0,0.24,22.24556667,114.0321333,6,-0.6000000000000014
19174,ST3,Southern,2021-06-02,7.9,6.0,7.6,25.2,3.9,27.9,2.4,0.47,Bottom Water,8.2,4.9,7.3,28.8,6.6,27.1,3.5,0.47,22.24556667,114.0321333,6,-0.7999999999999972
19175,ST3,Southern,2021-07-14,13.0,4.6,7.6,27.6,3.6,29.6,3.9,0.22,Bottom Water,13.0,5.2,7.5,27.8,3.4,29.1,4.4,0.26,22.24556667,114.0321333,6,-0.5
19176,ST3,Southern,2021-09-13,17.0,6.9,8.0,31.0,8.3,29.4,3.6,0.28,Bottom Water,9.7,5.9,7.9,31.2,8.4,28.9,2.5,0.27,22.24556667,114.0321333,6,-0.5
19180,ST3,Southern,2022-06-15,3.2,4.8,7.9,23.9,6.3,26.9,2.0,0.64,Bottom Water,3.3,5.2,7.8,25.0,6.3,26.7,3.3,0.56,22.24556667,114.0321333,6,-0.1999999999999993
19181,ST3,Southern,2022-07-07,1.0,5.5,7.8,18.3,7.2,27.9,2.7,0.88,Bottom Water,1.2,5.5,7.7,21.9,8.1,27.2,4.1,0.81,22.24556667,114.0321333,6,-0.6999999999999993
19182,ST3,Southern,2022-09-15,5.7,4.2,7.3,31.0,53.5,29.3,6.6,0.25,Bottom Water,4.2,4.5,7.3,31.1,94.5,28.8,14.0,0.26,22.24556667,114.0321333,6,-0.5
19195,TM2,Tolo Harbour and Channel,1986-06-10,3.0,6.5,8.8,25.4,4.7,26.0,3.0,0.26,Bottom Water,3.5,0.6,7.8,30.4,3.6,26.0,3.5,0.09,22.4124,114.2180833,4,0.0
19196,TM2,Tolo Harbour and Channel,1986-06-25,46.0,6.4,8.3,29.9,4.9,28.7,3.0,0.11,Bottom Water,16.0,4.8,8.1,30.9,3.2,28.6,2.5,0.1,22.4124,114.2180833,4,-0.09999999999999787
19197,TM2,Tolo Harbour and Channel,1986-07-09,8.5,6.4,8.4,29.5,3.4,29.4,1.5,0.48,Bottom Water,3.1,0.3,7.9,33.0,7.5,25.5,15.0,0.23,22.4124,114.2180833,4,-3.8999999999999986
19198,TM2,Tolo Harbour and Channel,1986-07-23,16.0,6.1,8.2,28.7,2.5,28.1,2.0,0.14,Bottom Water,6.5,4.5,8.1,29.3,2.2,27.7,2.5,0.16,22.4124,114.2180833,4,-0.40000000000000213
19199,TM2,Tolo Harbour and Channel,1986-08-06,22.0,15.4,8.7,29.5,3.3,31.2,5.5,0.01,Bottom Water,9.7,6.1,8.4,30.0,4.5,29.9,13.0,0.12,22.4124,114.2180833,4,-1.3000000000000007
19200,TM2,Tolo Harbour and Channel,1986-08-22,4.6,4.4,8.2,24.0,3.7,29.1,2.0,0.38,Bottom Water,0.6,3.4,7.9,27.5,7.3,29.2,6.5,0.17,22.4124,114.2180833,4,0.09999999999999787
19201,TM2,Tolo Harbour and Channel,1986-09-03,8.3,8.6,8.6,31.0,4.0,29.8,4.5,0.11,Bottom Water,4.0,1.8,8.2,33.0,6.4,28.2,4.0,0.35,22.4124,114.2180833,4,-1.6000000000000014
19202,TM2,Tolo Harbour and Channel,1986-09-17,2.7,6.2,8.2,28.9,5.1,29.0,1.5,0.16,Bottom Water,4.4,2.6,8.0,30.2,3.1,29.2,1.0,0.23,22.4124,114.2180833,4,0.1999999999999993
19221,TM2,Tolo Harbour and Channel,1987-06-10,12.0,6.2,8.2,25.9,2.9,25.2,5.5,0.53,Bottom Water,2.3,3.0,8.2,29.6,1.4,25.4,2.5,0.27,22.4124,114.2180833,4,0.1999999999999993
19222,TM2,Tolo Harbour and Channel,1987-06-24,2.7,4.0,7.9,29.0,3.1,26.6,3.5,0.18,Bottom Water,2.1,4.2,7.9,29.5,2.9,26.3,4.0,0.13,22.4124,114.2180833,4,-0.3000000000000007
19223,TM2,Tolo Harbour and Channel,1987-07-09,26.0,8.1,8.5,27.1,3.9,29.3,13.0,0.15,Bottom Water,6.5,5.5,8.2,29.5,3.4,29.8,4.0,0.22,22.4124,114.2180833,4,0.5
19224,TM2,Tolo Harbour and Channel,1987-07-22,14.0,5.5,8.2,31.5,5.0,29.0,10.0,0.03,Bottom Water,11.0,5.2,8.1,31.8,2.7,28.9,12.0,0.03,22.4124,114.2180833,4,-0.10000000000000142
19225,TM2,Tolo Harbour and Channel,1987-08-05,34.0,8.9,8.1,28.6,6.5,27.9,7.5,0.11,Bottom Water,33.0,1.4,8.0,32.7,8.3,25.0,9.0,0.15,22.4124,114.2180833,4,-2.8999999999999986
19226,TM2,Tolo Harbour and Channel,1987-08-19,24.0,13.2,8.6,28.9,4.7,29.0,10.0,0.71,Bottom Water,8.8,6.4,8.2,30.7,5.1,28.2,6.0,0.22,22.4124,114.2180833,4,-0.8000000000000007
19227,TM2,Tolo Harbour and Channel,1987-09-02,5.3,8.2,8.6,29.9,5.1,28.9,5.0,0.24,Bottom Water,5.7,6.3,8.4,31.3,6.1,28.7,2.0,0.16,22.4124,114.2180833,4,-0.1999999999999993
19228,TM2,Tolo Harbour and Channel,1987-09-16,7.6,6.5,8.6,30.5,8.3,28.9,13.0,0.28,Bottom Water,14.0,5.0,8.5,31.2,11.5,28.8,3.5,0.18,22.4124,114.2180833,4,-0.09999999999999787
19229,TM2,Tolo Harbour and Channel,1987-09-30,81.0,7.0,8.6,29.9,14.0,27.1,4.0,0.13,Bottom Water,82.0,6.2,8.6,30.5,8.0,27.0,1.0,0.03,22.4124,114.2180833,4,-0.10000000000000142
19245,TM2,Tolo Harbour and Channel,1988-06-08,38.0,8.3,8.4,31.6,3.5,27.8,5.0,0.1,Bottom Water,19.0,4.3,8.4,31.8,2.9,26.8,4.0,0.08,22.4124,114.2180833,4,-1.0
19246,TM2,Tolo Harbour and Channel,1988-06-22,1.1,1.6,8.1,32.7,2.4,28.5,1.0,0.04,Bottom Water,1.3,0.6,8.1,32.8,2.2,28.1,0.5,0.04,22.4124,114.2180833,4,-0.3999999999999986
19247,TM2,Tolo Harbour and Channel,1988-07-06,9.3,6.7,8.3,31.6,5.3,29.0,3.0,0.48,Bottom Water,4.6,1.4,8.2,32.2,3.2,27.9,2.0,0.07,22.4124,114.2180833,4,-1.1000000000000014
19248,TM2,Tolo Harbour and Channel,1988-07-20,2.4,2.2,7.6,30.9,6.4,25.5,3.5,0.2,Bottom Water,5.3,0.8,7.8,33.3,4.9,25.0,2.5,0.2,22.4124,114.2180833,4,-0.5
19249,TM2,Tolo Harbour and Channel,1988-08-03,46.0,7.9,8.5,31.4,5.4,27.8,6.0,0.2,Bottom Water,23.0,6.7,8.5,32.5,3.7,27.3,4.0,0.07,22.4124,114.2180833,4,-0.5
19250,TM2,Tolo Harbour and Channel,1988-08-17,16.0,2.5,8.3,28.8,3.7,27.7,3.0,0.7,Bottom Water,14.0,1.4,8.3,30.5,3.7,27.5,2.0,0.62,22.4124,114.2180833,4,-0.1999999999999993
19251,TM2,Tolo Harbour and Channel,1988-09-02,2.1,2.7,8.1,32.6,4.7,27.0,1.5,0.15,Bottom Water,2.3,0.7,8.1,33.4,4.4,25.5,1.5,0.15,22.4124,114.2180833,4,-1.5
19252,TM2,Tolo Harbour and Channel,1988-09-14,19.0,8.4,8.6,32.0,4.5,28.0,4.0,0.35,Bottom Water,22.0,9.0,8.8,32.3,5.0,28.8,5.0,0.01,22.4124,114.2180833,4,0.8000000000000007
19253,TM2,Tolo Harbour and Channel,1988-09-28,51.0,9.6,8.8,24.3,5.5,26.4,4.0,0.1,Bottom Water,35.0,5.5,8.7,28.3,5.0,26.9,3.0,0.15,22.4124,114.2180833,4,0.5
19267,TM2,Tolo Harbour and Channel,1989-06-09,37.0,8.1,8.9,27.1,6.2,25.3,0.5,0.26,Bottom Water,23.0,5.8,8.8,27.2,5.7,25.0,0.5,0.24,22.4124,114.2180833,4,-0.3000000000000007
19268,TM2,Tolo Harbour and Channel,1989-06-21,33.0,5.4,8.6,30.6,7.6,27.1,11.0,0.01,Bottom Water,20.0,3.5,8.5,30.8,11.0,27.4,13.0,0.02,22.4124,114.2180833,4,0.29999999999999716
19269,TM2,Tolo Harbour and Channel,1989-07-05,24.0,7.9,8.6,30.6,3.5,28.1,2.0,0.39,Bottom Water,38.0,4.5,8.8,31.0,5.4,27.7,2.0,0.16,22.4124,114.2180833,4,-0.40000000000000213
19270,TM2,Tolo Harbour and Channel,1989-07-19,13.0,5.0,9.8,31.4,12.0,28.4,8.5,0.28,Bottom Water,6.5,4.7,8.8,31.7,4.5,28.4,2.5,0.09,22.4124,114.2180833,4,0.0
19271,TM2,Tolo Harbour and Channel,1989-08-02,78.0,6.5,9.2,30.6,5.7,27.0,6.5,0.03,Bottom Water,14.0,1.8,8.4,32.1,3.2,26.1,2.5,0.12,22.4124,114.2180833,4,-0.8999999999999986
19272,TM2,Tolo Harbour and Channel,1989-08-16,15.0,7.4,9.0,31.1,4.1,28.0,5.0,0.15,Bottom Water,12.0,5.9,9.0,31.6,3.4,28.1,3.5,0.05,22.4124,114.2180833,4,0.10000000000000142
19273,TM2,Tolo Harbour and Channel,1989-08-30,11.0,4.5,8.9,29.7,2.1,29.6,2.5,0.32,Bottom Water,9.9,4.4,8.9,30.3,1.7,29.5,2.0,0.14,22.4124,114.2180833,4,-0.10000000000000142
19274,TM2,Tolo Harbour and Channel,1989-09-12,29.0,7.3,9.2,24.9,4.0,30.4,4.0,0.17,Bottom Water,30.0,5.4,9.2,28.7,3.2,30.3,4.5,0.09,22.4124,114.2180833,4,-0.09999999999999787
19275,TM2,Tolo Harbour and Channel,1989-09-27,18.0,6.9,8.8,30.0,2.8,29.8,3.0,0.14,Bottom Water,14.0,3.3,9.0,30.2,2.2,29.2,6.5,0.11,22.4124,114.2180833,4,-0.6000000000000014
19291,TM2,Tolo Harbour and Channel,1990-06-07,5.6,8.2,8.0,28.4,6.0,26.2,2.5,0.51,Bottom Water,0.8,6.8,8.4,29.2,5.5,26.0,1.0,0.19,22.4124,114.2180833,4,-0.1999999999999993
19292,TM2,Tolo Harbour and Channel,1990-06-20,6.1,5.3,8.2,26.7,6.2,27.9,5.5,0.55,Bottom Water,0.3,4.6,8.3,28.5,4.4,27.7,5.0,0.24,22.4124,114.2180833,4,-0.1999999999999993
19293,TM2,Tolo Harbour and Channel,1990-07-18,30.0,8.7,8.7,33.1,7.2,30.4,4.0,0.03,Bottom Water,26.0,3.3,8.5,34.8,6.0,28.5,3.0,0.04,22.4124,114.2180833,4,-1.8999999999999986
19294,TM2,Tolo Harbour and Channel,1990-08-01,15.0,5.3,8.7,30.2,4.0,29.6,3.0,0.06,Bottom Water,0.2,4.5,8.7,30.9,4.0,29.2,1.0,0.08,22.4124,114.2180833,4,-0.40000000000000213
19295,TM2,Tolo Harbour and Channel,1990-08-30,9.6,6.5,8.5,31.9,3.5,27.2,1.5,0.32,Bottom Water,6.7,5.9,8.5,32.6,6.0,27.0,4.5,0.16,22.4124,114.2180833,4,-0.1999999999999993
19296,TM2,Tolo Harbour and Channel,1990-09-12,1.8,3.4,8.3,28.8,3.2,28.1,2.0,0.27,Bottom Water,2.8,3.2,8.3,32.1,4.5,28.2,3.0,0.15,22.4124,114.2180833,4,0.09999999999999787
19297,TM2,Tolo Harbour and Channel,1990-09-27,68.0,5.2,8.3,27.8,3.6,29.1,3.0,0.26,Bottom Water,4.5,3.6,8.3,30.4,16.5,28.9,19.0,0.32,22.4124,114.2180833,4,-0.20000000000000284
19312,TM2,Tolo Harbour and Channel,1991-06-07,22.0,7.0,8.3,31.1,40.0,28.5,70.0,0.1,Bottom Water,14.0,4.0,8.3,31.5,5.6,27.9,33.0,0.12,22.4124,114.2180833,4,-0.6000000000000014
19313,TM2,Tolo Harbour and Channel,1991-07-03,2.1,4.7,8.1,30.8,2.8,25.4,3.0,0.26,Bottom Water,2.1,2.7,8.1,31.5,1.6,25.1,1.5,0.24,22.4124,114.2180833,4,-0.29999999999999716
19314,TM2,Tolo Harbour and Channel,1991-07-18,22.0,4.8,8.3,31.0,3.1,26.8,6.0,0.61,Bottom Water,17.0,5.0,8.4,31.0,3.3,26.7,5.5,0.65,22.4124,114.2180833,4,-0.10000000000000142
19315,TM2,Tolo Harbour and Channel,1991-08-01,3.5,4.4,8.1,21.6,3.1,24.2,2.0,0.33,Bottom Water,1.1,3.0,8.0,20.3,2.6,24.0,2.5,0.32,22.4124,114.2180833,4,-0.1999999999999993
19316,TM2,Tolo Harbour and Channel,1991-08-14,4.0,4.7,8.2,30.0,4.7,25.3,8.0,0.31,Bottom Water,5.9,4.3,8.4,30.4,3.2,25.1,3.0,0.32,22.4124,114.2180833,4,-0.1999999999999993
19317,TM2,Tolo Harbour and Channel,1991-09-11,3.5,15.6,8.6,29.2,5.2,28.3,1.5,0.2,Bottom Water,1.9,0.3,8.0,31.2,4.4,25.4,2.5,0.09,22.4124,114.2180833,4,-2.900000000000002
19329,TM2,Tolo Harbour and Channel,1992-06-18,37.0,12.8,8.8,26.3,3.2,27.1,6.0,0.11,Bottom Water,1.1,0.3,7.9,30.6,2.4,24.4,2.0,0.35,22.4124,114.2180833,4,-2.700000000000003
19330,TM2,Tolo Harbour and Channel,1992-07-07,0.5,2.0,7.8,30.3,1.9,27.0,3.0,0.2,Bottom Water,0.2,1.8,7.8,31.7,1.8,26.8,2.5,0.21,22.4124,114.2180833,4,-0.1999999999999993
19331,TM2,Tolo Harbour and Channel,1992-08-19,3.6,6.8,8.3,28.7,3.2,29.8,2.5,0.23,Bottom Water,0.9,1.7,8.1,30.8,3.3,29.1,2.0,0.2,22.4124,114.2180833,4,-0.6999999999999993
19332,TM2,Tolo Harbour and Channel,1992-09-09,12.0,4.4,8.0,29.2,1.6,28.4,2.0,0.44,Bottom Water,6.4,0.5,8.0,31.2,1.6,27.8,1.0,0.37,22.4124,114.2180833,4,-0.5999999999999979
19339,TM2,Tolo Harbour and Channel,1993-06-10,0.5,5.5,8.2,28.2,15.0,26.6,13.0,0.66,Bottom Water,0.7,5.4,8.2,30.2,2.7,26.4,1.0,0.23,22.4124,114.2180833,4,-0.20000000000000284
19340,TM2,Tolo Harbour and Channel,1993-07-20,1.4,3.6,7.6,31.7,4.0,26.7,2.5,0.45,Bottom Water,0.7,1.1,7.9,33.9,3.9,24.9,3.5,0.44,22.4124,114.2180833,4,-1.8000000000000007
19341,TM2,Tolo Harbour and Channel,1993-08-23,1.5,4.9,8.2,29.6,2.1,28.3,1.0,0.25,Bottom Water,1.2,4.9,8.3,30.4,2.2,28.2,1.0,0.2,22.4124,114.2180833,4,-0.10000000000000142
19342,TM2,Tolo Harbour and Channel,1993-09-07,6.9,8.7,8.6,28.9,2.4,29.6,2.5,0.2,Bottom Water,6.1,7.0,8.5,29.8,2.0,29.5,2.0,0.18,22.4124,114.2180833,4,-0.10000000000000142
19351,TM2,Tolo Harbour and Channel,1994-07-25,2.1,5.8,8.0,11.5,4.9,26.7,7.2,0.47,Bottom Water,2.0,2.3,8.1,25.8,4.1,28.9,5.0,0.46,22.4124,114.2180833,4,2.1999999999999993
19352,TM2,Tolo Harbour and Channel,1994-09-19,4.0,4.8,8.2,26.9,3.1,28.1,2.3,0.38,Bottom Water,3.7,3.1,7.9,30.2,6.5,27.9,1.2,0.32,22.4124,114.2180833,4,-0.20000000000000284
19367,TM2,Tolo Harbour and Channel,1995-06-23,1.4,2.5,7.8,33.0,4.0,27.2,4.0,0.25,Bottom Water,1.2,2.2,7.9,33.2,4.6,26.7,4.0,0.26,22.4124,114.2180833,4,-0.5
19368,TM2,Tolo Harbour and Channel,1995-07-07,10.0,7.6,8.2,31.4,2.4,28.7,2.6,0.02,Bottom Water,6.5,2.6,8.1,33.4,4.3,26.8,24.0,0.14,22.4124,114.2180833,4,-1.8999999999999986
19369,TM2,Tolo Harbour and Channel,1995-08-04,0.6,4.8,7.9,27.6,1.1,26.6,6.3,0.2,Bottom Water,0.8,4.5,8.0,30.9,0.1,26.7,1.4,0.18,22.4124,114.2180833,4,0.09999999999999787
19370,TM2,Tolo Harbour and Channel,1995-08-16,25.0,8.4,8.2,18.7,2.8,26.9,4.6,0.29,Bottom Water,1.2,6.8,7.9,29.4,6.7,26.6,3.2,0.31,22.4124,114.2180833,4,-0.29999999999999716
19371,TM2,Tolo Harbour and Channel,1995-09-14,18.0,8.4,8.4,24.8,1.6,30.2,5.4,0.02,Bottom Water,18.0,8.7,8.4,27.1,1.5,29.7,4.4,0.04,22.4124,114.2180833,4,-0.5
