,station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
18504,SM7,Southern,2004-11-22,1.9,6.4,8.1,32.9,11.5,23.6,4.9,0.21,Bottom Water,1.2,6.3,8.1,33.1,12.6,23.3,9.0,0.21,22.229,114.07455,8,-0.3000000000000007
18505,SM7,Southern,2004-12-08,0.8,6.5,8.1,33.3,11.2,21.3,7.6,0.11,Bottom Water,0.9,6.5,8.1,33.4,12.7,21.3,8.8,0.11,22.229,114.07455,8,0.0
18506,SM7,Southern,2005-01-07,5.2,7.2,8.3,33.0,9.1,17.9,2.9,0.12,Bottom Water,5.5,7.4,8.2,33.1,9.4,17.4,3.8,0.12,22.229,114.07455,8,-0.5
18507,SM7,Southern,2005-02-22,1.4,6.9,8.2,32.5,7.8,15.7,2.3,0.2,Bottom Water,1.5,7.0,8.2,32.5,7.7,15.7,2.3,0.2,22.229,114.07455,8,0.0
18516,SM7,Southern,2005-11-21,2.0,6.2,8.0,33.2,13.7,24.0,6.3,0.11,Bottom Water,1.9,6.8,8.0,33.2,16.6,23.9,6.8,0.11,22.229,114.07455,8,-0.10000000000000142
18517,SM7,Southern,2005-12-08,0.8,6.4,8.1,33.1,12.7,21.6,4.6,0.15,Bottom Water,0.9,6.4,8.1,33.2,16.5,21.4,10.0,0.11,22.229,114.07455,8,-0.20000000000000284
18518,SM7,Southern,2006-01-16,16.0,9.2,8.4,32.7,10.6,18.1,2.7,0.04,Bottom Water,20.0,9.3,8.3,32.7,10.2,17.9,3.7,0.04,22.229,114.07455,8,-0.20000000000000284
18519,SM7,Southern,2006-02-22,0.6,8.0,8.2,32.8,7.3,19.0,1.3,0.26,Bottom Water,1.2,8.2,8.2,32.7,9.9,18.4,3.6,0.23,22.229,114.07455,8,-0.6000000000000014
18528,SM7,Southern,2006-11-08,1.2,7.0,8.0,33.1,16.2,26.0,6.4,0.16,Bottom Water,2.1,6.9,8.0,33.1,18.6,25.5,13.0,0.16,22.229,114.07455,8,-0.5
18529,SM7,Southern,2006-12-07,3.4,6.3,7.9,33.1,17.5,23.2,5.5,0.19,Bottom Water,2.9,6.6,7.9,33.3,18.2,22.9,7.1,0.12,22.229,114.07455,8,-0.3000000000000007
18530,SM7,Southern,2007-01-05,0.9,6.1,7.6,33.3,15.4,19.3,5.8,0.23,Bottom Water,0.4,6.4,7.6,33.3,15.4,19.3,6.2,0.24,22.229,114.07455,8,0.0
18531,SM7,Southern,2007-02-26,2.4,6.9,8.3,33.6,9.8,19.8,2.9,0.07,Bottom Water,2.1,7.0,8.3,33.6,10.7,19.7,4.2,0.07,22.229,114.07455,8,-0.10000000000000142
18540,SM7,Southern,2007-11-07,2.8,6.1,8.2,33.1,4.2,23.9,11.0,0.13,Bottom Water,1.9,6.1,8.2,33.1,4.3,23.9,12.0,0.13,22.229,114.07455,8,0.0
18541,SM7,Southern,2007-12-06,1.6,6.6,8.1,31.9,9.2,20.4,2.8,0.2,Bottom Water,1.5,6.7,8.1,31.8,11.7,20.0,7.2,0.19,22.229,114.07455,8,-0.3999999999999986
18542,SM7,Southern,2008-01-10,2.8,6.6,8.1,31.4,8.2,19.5,5.1,0.31,Bottom Water,3.1,6.8,8.1,31.4,8.4,19.4,4.6,0.3,22.229,114.07455,8,-0.10000000000000142
18543,SM7,Southern,2008-02-14,1.1,8.3,7.8,31.9,9.9,14.3,4.2,0.21,Bottom Water,1.3,8.3,7.8,31.9,11.1,14.2,6.9,0.21,22.229,114.07455,8,-0.10000000000000142
18552,SM7,Southern,2008-11-13,1.4,6.1,8.2,32.8,5.2,25.2,5.9,0.11,Bottom Water,1.4,6.1,8.2,32.8,9.5,25.0,12.0,0.1,22.229,114.07455,8,-0.1999999999999993
18553,SM7,Southern,2008-12-04,3.4,7.1,8.1,33.1,4.1,22.3,6.2,0.07,Bottom Water,1.7,6.8,8.1,33.1,9.1,21.9,11.0,0.07,22.229,114.07455,8,-0.40000000000000213
18554,SM7,Southern,2009-01-07,3.9,5.7,8.1,33.3,4.2,19.2,5.0,0.17,Bottom Water,3.5,6.1,8.1,33.3,5.1,19.1,14.0,0.17,22.229,114.07455,8,-0.09999999999999787
18555,SM7,Southern,2009-02-06,5.4,6.6,8.0,33.0,3.0,17.9,3.8,0.21,Bottom Water,2.5,6.7,7.9,33.0,4.0,17.4,7.2,0.29,22.229,114.07455,8,-0.5
18564,SM7,Southern,2009-11-12,2.6,6.6,8.1,32.7,2.3,25.7,3.0,0.18,Bottom Water,2.4,6.6,8.1,32.8,3.4,25.6,4.8,0.13,22.229,114.07455,8,-0.09999999999999787
18565,SM7,Southern,2009-12-07,2.3,6.7,7.9,33.2,11.2,21.1,17.0,0.19,Bottom Water,2.8,6.7,7.9,33.2,15.4,21.1,24.0,0.19,22.229,114.07455,8,0.0
18566,SM7,Southern,2010-01-20,4.6,8.5,7.9,32.2,3.3,17.7,3.7,0.12,Bottom Water,3.1,8.1,7.9,32.2,5.6,17.2,4.7,0.12,22.229,114.07455,8,-0.5
18567,SM7,Southern,2010-02-04,0.7,7.5,7.9,32.5,3.2,18.3,4.4,0.23,Bottom Water,0.8,7.4,7.9,32.6,4.7,18.2,5.5,0.17,22.229,114.07455,8,-0.10000000000000142
18576,SM7,Southern,2010-11-11,1.0,5.9,7.9,32.2,4.5,23.7,24.0,0.25,Bottom Water,0.7,5.9,7.9,32.5,19.1,23.1,3.8,0.18,22.229,114.07455,8,-0.5999999999999979
18577,SM7,Southern,2010-12-08,3.3,7.0,8.2,32.5,5.2,21.3,6.7,0.09,Bottom Water,4.0,6.9,8.1,32.5,5.1,21.2,7.3,0.12,22.229,114.07455,8,-0.10000000000000142
18578,SM7,Southern,2011-01-13,0.7,7.3,8.0,33.1,2.7,16.7,2.6,0.15,Bottom Water,0.7,7.3,8.0,33.1,4.4,16.4,4.3,0.15,22.229,114.07455,8,-0.3000000000000007
18579,SM7,Southern,2011-02-17,0.4,7.3,7.8,31.8,2.0,15.1,2.7,0.33,Bottom Water,0.5,7.3,7.8,31.9,4.8,15.0,5.5,0.29,22.229,114.07455,8,-0.09999999999999964
18588,SM7,Southern,2011-12-07,1.1,7.0,7.8,32.3,2.7,21.7,2.5,0.27,Bottom Water,0.4,6.8,7.7,32.4,8.0,21.0,5.9,0.26,22.229,114.07455,8,-0.6999999999999993
18589,SM7,Southern,2012-01-11,18.0,9.9,8.1,31.1,3.0,17.3,5.5,0.25,Bottom Water,15.0,9.4,8.0,31.1,4.1,17.1,9.1,0.24,22.229,114.07455,8,-0.1999999999999993
18590,SM7,Southern,2012-02-22,0.7,5.9,8.0,31.6,3.7,16.3,3.8,0.29,Bottom Water,0.7,7.8,8.0,31.6,8.2,15.9,7.8,0.29,22.229,114.07455,8,-0.40000000000000036
18599,SM7,Southern,2012-11-22,0.6,5.9,7.9,32.2,1.5,24.6,1.6,0.4,Bottom Water,1.1,6.5,7.9,32.9,6.3,23.8,7.7,0.18,22.229,114.07455,8,-0.8000000000000007
18600,SM7,Southern,2012-12-17,0.4,6.5,7.7,32.2,3.2,21.4,3.7,0.35,Bottom Water,0.8,6.7,7.7,32.3,3.5,21.2,4.1,0.33,22.229,114.07455,8,-0.1999999999999993
18601,SM7,Southern,2013-01-21,1.1,8.0,8.0,32.3,5.7,17.2,0.8,0.18,Bottom Water,1.2,8.2,8.0,32.5,6.3,17.1,1.4,0.16,22.229,114.07455,8,-0.09999999999999787
18602,SM7,Southern,2013-02-27,8.1,8.8,8.0,31.8,1.1,19.5,1.2,0.17,Bottom Water,11.0,8.9,8.0,31.9,1.7,18.6,2.3,0.17,22.229,114.07455,8,-0.8999999999999986
18611,SM7,Southern,2013-11-25,0.8,5.0,8.1,32.0,8.1,22.7,6.3,0.34,Bottom Water,0.7,6.3,8.1,32.1,6.1,22.7,9.2,0.31,22.229,114.07455,8,0.0
18612,SM7,Southern,2013-12-16,0.7,6.3,8.2,33.1,5.9,20.1,12.0,0.09,Bottom Water,1.5,6.8,8.2,33.2,6.8,20.1,11.0,0.17,22.229,114.07455,8,0.0
18613,SM7,Southern,2014-01-17,1.4,6.6,8.2,32.8,2.7,16.8,2.1,0.11,Bottom Water,2.6,8.3,8.2,32.8,2.8,16.4,2.5,0.13,22.229,114.07455,8,-0.40000000000000213
18614,SM7,Southern,2014-02-13,1.3,6.6,8.0,32.9,1.5,16.2,2.5,0.11,Bottom Water,1.4,7.9,8.0,33.2,1.6,16.4,2.3,0.1,22.229,114.07455,8,0.1999999999999993
18623,SM7,Southern,2014-11-17,24.0,6.2,8.4,32.8,6.2,24.1,6.9,0.01,Bottom Water,27.0,10.3,8.4,32.8,6.3,24.1,7.4,0.01,22.229,114.07455,8,0.0
18624,SM7,Southern,2014-12-10,11.0,8.1,8.0,32.6,3.5,21.4,3.5,0.06,Bottom Water,12.0,7.5,8.0,32.6,6.5,21.2,6.6,0.07,22.229,114.07455,8,-0.1999999999999993
18625,SM7,Southern,2015-01-09,5.1,6.6,8.0,31.9,4.2,18.0,1.4,0.14,Bottom Water,9.2,8.6,8.0,31.9,4.0,18.0,2.2,0.14,22.229,114.07455,8,0.0
18626,SM7,Southern,2015-02-25,0.6,7.1,7.8,31.1,1.1,18.3,1.5,0.38,Bottom Water,1.8,6.9,7.8,31.4,2.3,17.7,2.1,0.34,22.229,114.07455,8,-0.6000000000000014
18635,SM7,Southern,2015-11-25,2.1,5.8,7.8,30.2,4.3,26.1,1.3,0.39,Bottom Water,2.1,5.6,7.8,32.3,6.5,25.6,6.4,0.2,22.229,114.07455,8,-0.5
18636,SM7,Southern,2015-12-17,1.0,6.7,7.7,33.1,6.4,20.8,8.2,0.1,Bottom Water,1.0,6.8,7.8,33.1,8.3,20.7,4.8,0.11,22.229,114.07455,8,-0.10000000000000142
18637,SM7,Southern,2016-01-18,6.0,7.1,7.7,31.3,2.7,18.7,9.1,0.2,Bottom Water,9.2,7.7,7.7,31.4,2.7,18.8,13.0,0.2,22.229,114.07455,8,0.10000000000000142
18638,SM7,Southern,2016-02-29,12.0,9.3,7.7,30.9,3.0,16.9,1.3,0.19,Bottom Water,2.8,8.4,7.7,31.1,2.8,16.0,0.6,0.15,22.229,114.07455,8,-0.8999999999999986
18647,SM7,Southern,2016-11-21,0.9,5.3,7.9,31.1,6.6,25.7,7.2,0.33,Bottom Water,1.3,5.8,7.9,31.1,6.3,25.7,11.0,0.33,22.229,114.07455,8,0.0
18648,SM7,Southern,2016-12-19,6.9,7.3,8.1,30.9,4.4,21.4,18.0,0.11,Bottom Water,9.5,8.2,8.1,30.8,5.1,21.2,13.0,0.13,22.229,114.07455,8,-0.1999999999999993
18649,SM7,Southern,2017-01-11,0.6,6.2,8.1,30.4,10.3,20.5,10.0,0.29,Bottom Water,0.8,6.9,8.1,30.4,1.6,20.5,10.0,0.29,22.229,114.07455,8,0.0
18650,SM7,Southern,2017-02-15,1.0,6.1,7.8,31.0,4.5,17.3,4.3,0.24,Bottom Water,1.3,7.8,7.8,31.0,4.9,17.2,4.1,0.24,22.229,114.07455,8,-0.10000000000000142
18659,SM7,Southern,2017-11-09,2.2,6.1,7.9,32.9,3.4,25.4,33.0,0.19,Bottom Water,2.5,5.9,7.9,32.9,19.6,24.9,32.0,0.2,22.229,114.07455,8,-0.5
18660,SM7,Southern,2017-12-11,0.6,6.7,7.9,33.1,3.8,21.7,3.3,0.19,Bottom Water,1.3,6.5,7.9,33.1,2.5,21.0,5.5,0.28,22.229,114.07455,8,-0.6999999999999993
18661,SM7,Southern,2018-01-18,12.0,7.9,8.2,32.5,6.4,17.8,3.2,0.18,Bottom Water,15.0,7.7,8.2,32.4,8.3,17.3,3.6,0.2,22.229,114.07455,8,-0.5
18662,SM7,Southern,2018-02-24,1.1,7.6,7.7,32.3,0.3,16.8,6.2,0.24,Bottom Water,3.3,7.9,7.7,32.7,0.9,16.7,7.9,0.17,22.229,114.07455,8,-0.10000000000000142
18671,SM7,Southern,2018-11-14,0.9,5.0,7.9,32.7,4.0,25.0,12.0,0.11,Bottom Water,0.9,5.9,7.9,33.0,12.3,24.8,28.0,0.05,22.229,114.07455,8,-0.1999999999999993
18672,SM7,Southern,2018-12-12,1.9,4.4,8.0,33.3,6.3,20.2,21.0,0.09,Bottom Water,1.9,5.4,8.0,33.4,7.0,21.7,25.0,0.09,22.229,114.07455,8,1.5
18673,SM7,Southern,2019-01-10,0.5,7.6,8.0,32.6,2.4,18.6,9.6,0.15,Bottom Water,0.2,7.7,8.0,32.6,4.7,18.6,13.0,0.16,22.229,114.07455,8,0.0
18674,SM7,Southern,2019-02-20,3.8,8.6,8.2,32.2,0.7,21.1,1.8,0.07,Bottom Water,4.6,8.5,8.1,32.3,1.9,19.7,2.1,0.06,22.229,114.07455,8,-1.4000000000000021
18683,SM7,Southern,2019-11-08,4.2,5.1,7.9,33.2,4.2,25.7,4.6,0.08,Bottom Water,3.5,6.4,7.9,33.3,4.7,25.7,6.0,0.1,22.229,114.07455,8,0.0
18684,SM7,Southern,2019-12-06,1.5,6.9,8.2,33.5,6.3,20.8,28.0,0.1,Bottom Water,1.0,6.9,8.2,33.5,6.8,20.8,18.0,0.08,22.229,114.07455,8,0.0
18685,SM7,Southern,2020-01-15,7.4,8.1,8.3,32.2,2.4,20.1,5.8,0.17,Bottom Water,7.4,8.0,8.3,32.3,2.7,20.0,6.0,0.18,22.229,114.07455,8,-0.10000000000000142
18692,SM7,Southern,2020-11-09,12.0,5.7,7.9,32.9,4.6,24.7,4.2,0.17,Bottom Water,13.0,7.2,7.9,33.0,6.1,24.2,3.8,0.18,22.229,114.07455,8,-0.5
18693,SM7,Southern,2021-02-25,0.3,5.2,7.9,31.9,3.6,20.8,0.8,0.26,Bottom Water,1.7,5.2,7.9,32.2,4.8,19.9,4.3,0.24,22.229,114.07455,8,-0.9000000000000021
18702,SM7,Southern,2021-11-01,5.4,4.8,7.6,32.9,14.8,26.2,12.0,0.32,Bottom Water,4.7,5.2,7.6,32.9,7.9,26.2,5.9,0.32,22.229,114.07455,8,0.0
18703,SM7,Southern,2021-12-17,17.0,6.8,7.7,33.6,8.1,21.7,7.2,0.13,Bottom Water,12.0,7.9,7.8,33.6,8.9,21.7,16.0,0.14,22.229,114.07455,8,0.0
18704,SM7,Southern,2022-01-10,1.0,6.0,7.6,33.1,10.1,20.7,3.9,0.32,Bottom Water,1.2,5.9,7.6,33.7,11.8,20.2,5.3,0.32,22.229,114.07455,8,-0.5
18705,SM7,Southern,2022-02-11,1.4,6.3,7.6,33.3,9.4,18.5,2.8,0.15,Bottom Water,1.6,7.3,7.6,33.4,6.5,17.6,3.6,0.13,22.229,114.07455,8,-0.8999999999999986
18713,SM7,Southern,2022-11-11,1.8,5.8,7.3,33.0,34.2,23.6,2.9,0.15,Bottom Water,1.5,6.6,7.3,33.2,48.0,23.6,2.8,0.17,22.229,114.07455,8,0.0
18714,SM7,Southern,2022-12-05,1.0,5.4,8.1,33.0,4.1,22.5,19.0,0.08,Bottom Water,1.3,6.2,8.1,33.2,4.2,23.1,14.0,0.07,22.229,114.07455,8,0.6000000000000014
18715,SM9,Southern,1988-02-11,54.0,6.7,8.2,32.7,2.8,17.3,6.0,0.23,Bottom Water,3.2,6.7,8.2,32.7,5.3,17.3,8.5,0.27,22.27366667,114.0670667,8,0.0
18719,SM9,Southern,1988-12-01,1.0,6.1,8.3,31.3,8.9,20.1,12.0,0.3,Bottom Water,0.8,6.1,8.2,31.4,17.8,19.9,26.0,0.29,22.27366667,114.0670667,8,-0.20000000000000284
18725,SM9,Southern,1989-12-19,0.9,6.2,8.4,31.6,3.9,18.9,10.0,0.28,Bottom Water,1.7,6.2,8.4,31.6,5.4,18.9,13.0,0.2,22.27366667,114.0670667,8,0.0
18726,SM9,Southern,1990-02-23,0.8,8.6,8.0,30.3,3.9,17.4,1.5,0.24,Bottom Water,1.0,7.5,8.0,30.9,4.2,17.3,3.0,0.24,22.27366667,114.0670667,8,-0.09999999999999787
18731,SM9,Southern,1990-12-19,1.3,6.6,8.1,32.2,5.3,19.9,0.5,0.21,Bottom Water,1.6,6.5,8.2,32.3,5.8,19.8,8.5,0.22,22.27366667,114.0670667,8,-0.09999999999999787
18732,SM9,Southern,1991-02-07,1.1,9.2,8.2,32.3,4.2,18.8,1.0,0.29,Bottom Water,1.6,6.6,8.2,32.5,4.2,17.8,0.5,0.29,22.27366667,114.0670667,8,-1.0
18736,SM9,Southern,1991-12-16,0.2,6.5,7.9,31.5,8.2,18.0,9.0,0.51,Bottom Water,0.2,6.3,7.9,31.5,18.0,17.6,22.0,0.47,22.27366667,114.0670667,8,-0.3999999999999986
18737,SM9,Southern,1992-02-25,0.3,7.1,8.0,31.5,4.9,15.3,6.0,0.25,Bottom Water,0.3,7.1,8.0,31.5,7.8,15.2,21.0,0.31,22.27366667,114.0670667,8,-0.10000000000000142
18741,SM9,Southern,1992-12-09,0.5,5.3,8.0,32.6,9.0,22.0,6.0,0.29,Bottom Water,0.6,4.6,8.0,32.7,11.0,20.8,11.0,0.25,22.27366667,114.0670667,8,-1.1999999999999993
18742,SM9,Southern,1993-02-26,0.2,6.8,8.2,33.3,5.7,18.1,6.0,0.04,Bottom Water,0.4,7.0,8.0,33.4,6.4,17.9,9.0,0.23,22.27366667,114.0670667,8,-0.20000000000000284
18747,SM9,Southern,1993-12-20,0.7,8.0,8.2,31.5,4.2,19.0,8.4,0.17,Bottom Water,0.3,7.5,8.2,31.5,6.8,18.6,10.0,0.17,22.27366667,114.0670667,8,-0.3999999999999986
18748,SM9,Southern,1994-02-03,2.0,7.0,8.2,31.4,2.6,17.1,2.8,0.22,Bottom Water,1.4,7.0,8.2,31.5,2.7,17.1,2.7,0.24,22.27366667,114.0670667,8,0.0
18753,SM9,Southern,1994-12-08,0.7,6.2,8.1,32.2,6.7,22.5,11.0,0.25,Bottom Water,1.1,6.1,8.1,32.4,9.9,22.5,12.0,0.19,22.27366667,114.0670667,8,0.0
18758,SM9,Southern,1995-12-08,0.2,6.4,8.2,34.2,5.5,20.0,7.0,0.11,Bottom Water,0.9,6.5,8.1,34.3,8.4,19.5,11.0,0.12,22.27366667,114.0670667,8,-0.5
18759,SM9,Southern,1996-02-23,0.9,7.4,8.2,33.7,4.6,16.8,9.8,0.06,Bottom Water,0.6,7.0,8.3,34.4,3.9,16.8,10.0,0.04,22.27366667,114.0670667,8,0.0
18764,SM9,Southern,1996-12-12,1.0,7.3,8.0,31.3,4.8,19.7,8.4,0.22,Bottom Water,1.2,6.8,8.0,32.0,5.6,19.6,16.0,0.23,22.27366667,114.0670667,8,-0.09999999999999787
18765,SM9,Southern,1997-02-21,1.4,7.6,8.0,31.9,1.7,16.7,3.8,0.24,Bottom Water,1.4,7.5,7.9,32.0,1.8,16.4,4.2,0.23,22.27366667,114.0670667,8,-0.3000000000000007
18770,SM9,Southern,1997-12-15,1.8,6.2,8.4,33.0,4.8,21.5,6.6,0.18,Bottom Water,1.6,5.9,8.4,33.0,7.2,20.7,9.8,0.2,22.27366667,114.0670667,8,-0.8000000000000007
18771,SM9,Southern,1998-02-12,1.2,7.0,8.2,33.2,5.0,18.7,3.2,0.23,Bottom Water,1.9,7.5,8.2,33.2,6.4,16.8,6.5,0.26,22.27366667,114.0670667,8,-1.8999999999999986
18776,SM9,Southern,1998-12-11,1.5,4.4,8.2,30.9,6.2,20.4,8.1,0.22,Bottom Water,1.6,4.5,8.2,30.9,9.6,20.3,7.7,0.25,22.27366667,114.0670667,8,-0.09999999999999787
18777,SM9,Southern,1999-02-10,3.4,7.0,8.1,31.6,3.3,18.1,1.8,0.32,Bottom Water,2.9,7.1,8.1,31.6,3.8,17.8,2.3,0.32,22.27366667,114.0670667,8,-0.3000000000000007
18782,SM9,Southern,1999-12-16,0.9,6.6,7.8,30.9,10.6,20.0,7.3,0.22,Bottom Water,0.2,6.9,7.8,31.1,11.3,20.0,42.0,0.21,22.27366667,114.0670667,8,0.0
18783,SM9,Southern,2000-01-26,6.7,7.2,8.0,31.8,4.5,17.1,1.6,0.17,Bottom Water,6.2,7.4,8.0,31.8,4.9,17.1,1.2,0.16,22.27366667,114.0670667,8,0.0
18784,SM9,Southern,2000-02-16,5.3,7.9,8.1,31.8,5.6,17.0,2.6,0.06,Bottom Water,5.8,8.4,8.1,31.8,5.5,17.0,2.6,0.08,22.27366667,114.0670667,8,0.0
18793,SM9,Southern,2000-11-23,1.9,6.3,7.9,32.9,9.8,22.1,5.4,0.14,Bottom Water,1.9,6.5,7.9,32.9,12.3,21.9,7.2,0.15,22.27366667,114.0670667,8,-0.20000000000000284
18794,SM9,Southern,2000-12-22,1.1,6.2,7.9,31.8,7.9,19.8,3.2,0.34,Bottom Water,1.2,6.7,7.9,31.9,9.6,19.7,5.4,0.29,22.27366667,114.0670667,8,-0.10000000000000142
18795,SM9,Southern,2001-01-05,1.7,7.4,8.0,31.4,7.7,19.4,4.5,0.33,Bottom Water,1.5,7.3,8.0,31.4,8.1,19.3,5.9,0.36,22.27366667,114.0670667,8,-0.09999999999999787
18796,SM9,Southern,2001-02-16,1.2,7.2,8.3,31.8,10.6,17.0,4.9,0.33,Bottom Water,0.7,7.1,8.3,31.8,14.3,16.6,9.7,0.35,22.27366667,114.0670667,8,-0.3999999999999986
18805,SM9,Southern,2001-11-22,2.6,5.4,8.2,32.2,11.9,22.5,8.8,0.19,Bottom Water,1.5,5.2,8.2,32.2,16.1,22.1,17.0,0.21,22.27366667,114.0670667,8,-0.3999999999999986
18806,SM9,Southern,2001-12-12,0.6,4.6,8.1,31.8,12.9,21.3,7.6,0.32,Bottom Water,1.2,5.2,8.1,31.8,12.8,21.1,11.0,0.31,22.27366667,114.0670667,8,-0.1999999999999993
18807,SM9,Southern,2002-01-18,1.3,6.6,7.8,31.5,10.6,18.5,4.6,0.4,Bottom Water,1.0,6.8,7.8,31.6,10.3,18.4,5.6,0.4,22.27366667,114.0670667,8,-0.10000000000000142
18808,SM9,Southern,2002-02-05,2.0,6.7,7.9,33.5,9.8,16.3,3.4,0.19,Bottom Water,2.0,7.4,7.9,33.5,9.9,16.3,3.4,0.16,22.27366667,114.0670667,8,0.0
18817,SM9,Southern,2002-11-08,2.0,6.2,8.2,32.2,13.7,24.7,8.5,0.2,Bottom Water,1.1,6.1,8.2,32.2,18.9,24.1,15.0,0.2,22.27366667,114.0670667,8,-0.5999999999999979
18818,SM9,Southern,2002-12-13,1.0,7.5,8.1,33.7,13.4,19.9,5.0,0.19,Bottom Water,1.1,7.7,8.1,33.7,13.4,19.9,5.1,0.2,22.27366667,114.0670667,8,0.0
18819,SM9,Southern,2003-01-06,2.6,6.7,7.9,33.0,10.7,17.9,11.0,0.13,Bottom Water,2.7,6.4,7.9,33.0,12.2,17.9,8.4,0.14,22.27366667,114.0670667,8,0.0
18820,SM9,Southern,2003-02-17,0.7,7.0,8.2,32.0,10.6,17.9,6.8,0.2,Bottom Water,0.6,6.7,8.2,32.0,10.8,17.8,7.4,0.23,22.27366667,114.0670667,8,-0.09999999999999787
18829,SM9,Southern,2003-11-19,1.4,5.2,8.1,32.9,9.5,24.7,5.1,0.28,Bottom Water,0.9,5.6,8.1,33.0,16.5,24.2,13.0,0.25,22.27366667,114.0670667,8,-0.5
18830,SM9,Southern,2003-12-15,7.0,7.2,8.3,33.8,9.4,20.4,6.0,0.13,Bottom Water,6.3,7.3,8.3,33.8,10.7,20.3,5.9,0.13,22.27366667,114.0670667,8,-0.09999999999999787
18831,SM9,Southern,2004-01-07,6.8,7.1,8.1,33.3,8.4,18.9,3.5,0.3,Bottom Water,6.7,7.5,8.1,33.3,8.4,18.9,2.9,0.31,22.27366667,114.0670667,8,0.0
18832,SM9,Southern,2004-02-20,2.2,7.1,8.3,33.4,9.5,17.9,6.7,0.3,Bottom Water,1.7,7.0,8.3,33.4,11.1,17.5,8.9,0.32,22.27366667,114.0670667,8,-0.3999999999999986
18841,SM9,Southern,2004-11-19,1.3,6.3,8.1,32.8,12.2,24.0,6.2,0.23,Bottom Water,1.0,6.0,8.1,32.8,12.0,23.8,9.6,0.23,22.27366667,114.0670667,8,-0.1999999999999993
18842,SM9,Southern,2004-12-15,1.7,7.1,8.0,33.2,18.0,20.9,14.0,0.25,Bottom Water,1.7,6.8,8.0,33.3,17.8,20.8,16.0,0.26,22.27366667,114.0670667,8,-0.09999999999999787
18843,SM9,Southern,2005-01-24,3.5,6.5,8.2,32.7,9.0,17.7,2.2,0.24,Bottom Water,6.8,7.4,8.3,32.8,9.6,17.1,2.8,0.19,22.27366667,114.0670667,8,-0.5999999999999979
18844,SM9,Southern,2005-02-21,1.4,7.3,8.2,32.6,7.7,15.9,2.3,0.18,Bottom Water,1.5,7.2,8.2,32.6,7.4,15.9,2.7,0.18,22.27366667,114.0670667,8,0.0
18853,SM9,Southern,2005-11-18,2.3,6.4,8.0,32.5,12.7,25.2,5.6,0.27,Bottom Water,2.2,6.5,8.0,32.5,12.5,25.2,4.3,0.27,22.27366667,114.0670667,8,0.0
18854,SM9,Southern,2005-12-09,1.3,6.6,8.0,33.2,11.2,22.0,4.4,0.15,Bottom Water,1.2,6.5,8.0,33.1,15.2,21.5,9.4,0.15,22.27366667,114.0670667,8,-0.5
18855,SM9,Southern,2006-01-18,9.8,7.9,8.2,32.5,9.3,18.1,2.7,0.14,Bottom Water,9.8,7.8,8.2,32.5,9.4,18.1,2.8,0.15,22.27366667,114.0670667,8,0.0
18856,SM9,Southern,2006-02-20,1.1,7.8,7.9,32.3,9.2,17.9,5.4,0.36,Bottom Water,1.1,8.2,7.9,32.4,10.2,17.8,3.4,0.36,22.27366667,114.0670667,8,-0.09999999999999787
18865,SM9,Southern,2006-11-10,2.7,6.7,8.0,32.8,16.1,25.9,7.0,0.26,Bottom Water,1.9,6.5,8.0,32.8,21.4,25.5,12.0,0.27,22.27366667,114.0670667,8,-0.3999999999999986
18866,SM9,Southern,2006-12-08,2.3,6.5,7.8,33.0,15.2,23.7,3.0,0.22,Bottom Water,1.9,6.3,7.9,33.0,18.9,23.0,5.3,0.22,22.27366667,114.0670667,8,-0.6999999999999993
18867,SM9,Southern,2007-01-04,1.7,5.9,7.6,33.2,16.9,19.5,4.6,0.33,Bottom Water,1.6,6.1,7.6,33.2,16.3,19.4,6.2,0.33,22.27366667,114.0670667,8,-0.10000000000000142
18868,SM9,Southern,2007-02-23,1.6,6.3,8.2,32.4,9.9,20.0,3.2,0.36,Bottom Water,1.6,6.3,8.2,32.4,9.8,20.0,3.1,0.37,22.27366667,114.0670667,8,0.0
18877,SM9,Southern,2007-11-05,4.1,5.7,8.2,32.9,4.1,24.5,3.6,0.22,Bottom Water,4.1,5.9,8.2,32.9,4.1,24.5,4.3,0.22,22.27366667,114.0670667,8,0.0
18878,SM9,Southern,2007-12-07,2.6,6.2,8.1,32.0,8.1,20.5,2.4,0.31,Bottom Water,1.7,6.4,8.1,32.1,9.0,20.2,5.2,0.25,22.27366667,114.0670667,8,-0.3000000000000007
18879,SM9,Southern,2008-01-17,2.9,7.1,8.2,31.9,6.9,18.1,2.6,0.28,Bottom Water,2.6,7.1,8.2,31.9,7.4,18.1,3.7,0.26,22.27366667,114.0670667,8,0.0
18880,SM9,Southern,2008-02-15,0.9,8.5,7.7,31.8,8.5,14.2,2.3,0.12,Bottom Water,0.3,8.5,7.7,31.9,9.2,14.1,2.8,0.12,22.27366667,114.0670667,8,-0.09999999999999964
